country,iso_code,year,hdi,suicide_rate,gdp_per_capita,log_gdp_per_capita,income_group,continent,data_quality_score,development_category,suicide_category,hdi_change_5yr,suicide_change_5yr,gdp_percentile,progress_paradox,regional_hdi_avg,regional_suicide_avg
Cuba,CUB,2023,0.762,15.844999999999999,7685.769260722713,8.947125749951118,Upper-Middle,America,1,High Development,Very High Suicide Rate,-0.017000000000000015,0.0,0.5759162303664922,1,0.7781428571428571,8.610761904761905
Cyprus,CYP,2010,0.859,4.025,29123.884765625,10.279313898825858,High,Asia,1,Very High Development,Low Suicide Rate,,,0.8359788359788359,0,0.70825,6.558191489361703
Cyprus,CYP,2019,0.901,4.025,29123.884765625,10.279313898825858,High,Asia,1,Very High Development,Low Suicide Rate,,,0.8368421052631579,0,0.7496458333333332,6.599042553191489
Cyprus,CYP,2020,0.9,4.01,29123.884765625,10.279313898825858,High,Asia,0,Very High Development,Low Suicide Rate,,,0.837696335078534,0,0.7446666666666667,6.541276595744681
Cyprus,CYP,2021,0.901,4.04,29123.884765625,10.279313898825858,High,Asia,0,Very High Development,Low Suicide Rate,,,0.837696335078534,0,0.7436250000000001,6.5342553191489365
Cyprus,CYP,2022,0.907,4.025,29123.884765625,10.279313898825858,High,Asia,1,Very High Development,Low Suicide Rate,,,0.837696335078534,0,0.7487291666666667,6.558191489361703
Cyprus,CYP,2023,0.913,4.025,29123.884765625,10.279313898825858,High,Asia,1,Very High Development,Low Suicide Rate,0.05400000000000005,0.0,0.837696335078534,0,0.7632708333333333,6.558191489361703
Germany,DEU,2010,0.929,12.445,43704.69870516892,10.685210897161031,High,Europe,1,Very High Development,High Suicide Rate,,,0.9047619047619048,1,0.8549268292682927,13.051958333333335
Germany,DEU,2019,0.951,12.445,43704.69870516892,10.685210897161031,High,Europe,1,Very High Development,High Suicide Rate,,,0.9052631578947369,1,0.8826341463414634,13.035874999999999
Germany,DEU,2020,0.948,12.58,43704.69870516892,10.685210897161031,High,Europe,0,Very High Development,High Suicide Rate,,,0.9057591623036649,1,0.8761219512195122,13.10725
Germany,DEU,2021,0.948,12.31,43704.69870516892,10.685210897161031,High,Europe,0,Very High Development,High Suicide Rate,,,0.9057591623036649,1,0.8782682926829268,13.012749999999999
Germany,DEU,2022,0.95,12.445,43704.69870516892,10.685210897161031,High,Europe,1,Very High Development,High Suicide Rate,,,0.9057591623036649,1,0.8828292682926828,13.051958333333335
Germany,DEU,2023,0.959,12.445,43704.69870516892,10.685210897161031,High,Europe,1,Very High Development,High Suicide Rate,0.029999999999999916,0.0,0.9057591623036649,1,0.8983658536585365,13.051958333333335
Djibouti,DJI,2010,0.422,5.625,2809.2923505689114,7.940687898074899,Lower-Middle,Africa,1,Low Development,Medium Suicide Rate,,,0.30158730158730157,0,0.5149807692307692,7.478653846153846
Djibouti,DJI,2019,0.508,5.625,2809.2923505689114,7.940687898074899,Lower-Middle,Africa,1,Low Development,Medium Suicide Rate,,,0.3,0,0.5610192307692308,7.478653846153846
Djibouti,DJI,2020,0.512,5.62,2809.2923505689114,7.940687898074899,Lower-Middle,Africa,0,Low Development,Medium Suicide Rate,,,0.3036649214659686,0,0.5547735849056603,7.477358490566038
Djibouti,DJI,2021,0.512,5.63,2809.2923505689114,7.940687898074899,Lower-Middle,Africa,0,Low Development,Medium Suicide Rate,,,0.3036649214659686,0,0.5528867924528302,7.417169811320755
Djibouti,DJI,2022,0.515,5.625,2809.2923505689114,7.940687898074899,Lower-Middle,Africa,1,Low Development,Medium Suicide Rate,,,0.3036649214659686,0,0.5560377358490566,7.447264150943396
Djibouti,DJI,2023,0.513,5.625,2809.2923505689114,7.940687898074899,Lower-Middle,Africa,1,Low Development,Medium Suicide Rate,0.09100000000000003,0.0,0.3036649214659686,0,0.578,7.447264150943396
Dominica,DMA,2010,0.735,4.205,8103.573165276459,9.00006037490624,Upper-Middle,America,2,High Development,Low Suicide Rate,,,0.5978835978835979,0,0.7357142857142858,8.610761904761905
Dominica,DMA,2019,0.745,4.205,8103.573165276459,9.00006037490624,Upper-Middle,America,2,High Development,Low Suicide Rate,,,0.6,0,0.7643142857142857,8.798
Dominica,DMA,2020,0.738,4.18,8103.573165276459,9.00006037490624,Upper-Middle,America,1,High Development,Low Suicide Rate,,,0.6020942408376964,0,0.7560857142857144,8.526000000000002
Dominica,DMA,2021,0.737,4.23,8103.573165276459,9.00006037490624,Upper-Middle,America,1,High Development,Low Suicide Rate,,,0.6020942408376964,0,0.7537142857142857,8.508285714285714
Dominica,DMA,2022,0.74,4.205,8103.573165276459,9.00006037490624,Upper-Middle,America,2,High Development,Low Suicide Rate,,,0.6020942408376964,0,0.7609714285714286,8.610761904761905
Dominica,DMA,2023,0.761,4.205,8103.573165276459,9.00006037490624,Upper-Middle,America,2,High Development,Low Suicide Rate,0.026000000000000023,0.0,0.6020942408376964,0,0.7781428571428571,8.610761904761905
Denmark,DNK,2010,0.913,11.49,57891.36861618352,10.966323578461989,High,Europe,1,Very High Development,High Suicide Rate,,,0.9576719576719577,1,0.8549268292682927,13.051958333333335
Denmark,DNK,2019,0.946,11.49,57891.36861618352,10.966323578461989,High,Europe,1,Very High Development,High Suicide Rate,,,0.9578947368421052,1,0.8826341463414634,13.035874999999999
Denmark,DNK,2020,0.946,11.71,57891.36861618352,10.966323578461989,High,Europe,0,Very High Development,High Suicide Rate,,,0.9581151832460733,1,0.8761219512195122,13.10725
Denmark,DNK,2021,0.947,11.27,57891.36861618352,10.966323578461989,High,Europe,0,Very High Development,High Suicide Rate,,,0.9581151832460733,1,0.8782682926829268,13.012749999999999
Denmark,DNK,2022,0.952,11.49,57891.36861618352,10.966323578461989,High,Europe,1,Very High Development,High Suicide Rate,,,0.9581151832460733,1,0.8828292682926828,13.051958333333335
Denmark,DNK,2023,0.962,11.49,57891.36861618352,10.966323578461989,High,Europe,1,Very High Development,High Suicide Rate,0.04899999999999993,0.0,0.9581151832460733,1,0.8983658536585365,13.051958333333335
Dominican Republic,DOM,2010,0.707,5.4,8074.933354914012,8.996519894795377,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.5925925925925926,0,0.7357142857142858,8.610761904761905
Dominican Republic,DOM,2019,0.765,5.4,8074.933354914012,8.996519894795377,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.5947368421052631,0,0.7643142857142857,8.798
Dominican Republic,DOM,2020,0.76,5.41,8074.933354914012,8.996519894795377,Upper-Middle,America,0,High Development,Medium Suicide Rate,,,0.5968586387434555,0,0.7560857142857144,8.526000000000002
Dominican Republic,DOM,2021,0.756,5.39,8074.933354914012,8.996519894795377,Upper-Middle,America,0,High Development,Medium Suicide Rate,,,0.5968586387434555,0,0.7537142857142857,8.508285714285714
Dominican Republic,DOM,2022,0.766,5.4,8074.933354914012,8.996519894795377,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.5968586387434555,0,0.7609714285714286,8.610761904761905
Dominican Republic,DOM,2023,0.776,5.4,8074.933354914012,8.996519894795377,Upper-Middle,America,1,High Development,Medium Suicide Rate,0.06900000000000006,0.0,0.5968586387434555,0,0.7781428571428571,8.610761904761905
Algeria,DZA,2010,0.721,2.76,4550.9133539963495,8.423083228942046,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.43915343915343913,0,0.5149807692307692,7.478653846153846
Algeria,DZA,2019,0.742,2.76,4550.9133539963495,8.423083228942046,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.4368421052631579,0,0.5610192307692308,7.478653846153846
Algeria,DZA,2020,0.73,2.76,4550.9133539963495,8.423083228942046,Lower-Middle,Africa,0,High Development,Low Suicide Rate,,,0.4397905759162304,0,0.5547735849056603,7.477358490566038
Algeria,DZA,2021,0.74,2.76,4550.9133539963495,8.423083228942046,Lower-Middle,Africa,0,High Development,Low Suicide Rate,,,0.4397905759162304,0,0.5528867924528302,7.417169811320755
Algeria,DZA,2022,0.745,2.76,4550.9133539963495,8.423083228942046,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.4397905759162304,0,0.5560377358490566,7.447264150943396
Algeria,DZA,2023,0.763,2.76,4550.9133539963495,8.423083228942046,Lower-Middle,Africa,1,High Development,Low Suicide Rate,0.04200000000000004,0.0,0.4397905759162304,0,0.578,7.447264150943396
Ecuador,ECU,2010,0.736,8.455,5862.552813536836,8.676340421419601,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.5026455026455027,1,0.7357142857142858,8.610761904761905
Ecuador,ECU,2019,0.758,8.455,5862.552813536836,8.676340421419601,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.5052631578947369,1,0.7643142857142857,8.798
Ecuador,ECU,2020,0.734,8.4,5862.552813536836,8.676340421419601,Lower-Middle,America,0,High Development,Medium Suicide Rate,,,0.5078534031413613,0,0.7560857142857144,8.526000000000002
Ecuador,ECU,2021,0.746,8.51,5862.552813536836,8.676340421419601,Lower-Middle,America,0,High Development,Medium Suicide Rate,,,0.5078534031413613,1,0.7537142857142857,8.508285714285714
Ecuador,ECU,2022,0.765,8.455,5862.552813536836,8.676340421419601,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.5078534031413613,1,0.7609714285714286,8.610761904761905
Ecuador,ECU,2023,0.777,8.455,5862.552813536836,8.676340421419601,Lower-Middle,America,1,High Development,Medium Suicide Rate,0.041000000000000036,0.0,0.5078534031413613,1,0.7781428571428571,8.610761904761905
Egypt,EGY,2010,0.667,1.0150000000000001,3781.571330775777,8.237894898208427,Lower-Middle,Africa,1,Medium Development,Low Suicide Rate,,,0.37566137566137564,0,0.5149807692307692,7.478653846153846
Egypt,EGY,2019,0.724,1.0150000000000001,3781.571330775777,8.237894898208427,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.3736842105263158,0,0.5610192307692308,7.478653846153846
Egypt,EGY,2020,0.729,1.02,3781.571330775777,8.237894898208427,Lower-Middle,Africa,0,High Development,Low Suicide Rate,,,0.3769633507853403,0,0.5547735849056603,7.477358490566038
Egypt,EGY,2021,0.726,1.01,3781.571330775777,8.237894898208427,Lower-Middle,Africa,0,High Development,Low Suicide Rate,,,0.3769633507853403,0,0.5528867924528302,7.417169811320755
Egypt,EGY,2022,0.728,1.0150000000000001,3781.571330775777,8.237894898208427,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.3769633507853403,0,0.5560377358490566,7.447264150943396
Egypt,EGY,2023,0.754,1.0150000000000001,3781.571330775777,8.237894898208427,Lower-Middle,Africa,1,High Development,Low Suicide Rate,0.08699999999999997,0.0,0.3769633507853403,0,0.578,7.447264150943396
Eritrea,ERI,2010,0.458,9.620000000000001,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,,,0.6984126984126984,0,0.5149807692307692,7.478653846153846
Eritrea,ERI,2019,0.487,9.620000000000001,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,,,0.7,0,0.5610192307692308,7.478653846153846
Eritrea,ERI,2020,0.49,9.58,13205.7666875006,9.488408883439629,Upper-Middle,Africa,1,Low Development,Medium Suicide Rate,,,0.7015706806282722,0,0.5547735849056603,7.477358490566038
Eritrea,ERI,2021,0.49,9.66,13205.7666875006,9.488408883439629,Upper-Middle,Africa,1,Low Development,Medium Suicide Rate,,,0.7015706806282722,0,0.5528867924528302,7.417169811320755
Eritrea,ERI,2022,0.493,9.620000000000001,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,,,0.7015706806282722,0,0.5560377358490566,7.447264150943396
Eritrea,ERI,2023,0.503,9.620000000000001,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,0.044999999999999984,0.0,0.7015706806282722,0,0.578,7.447264150943396
Spain,ESP,2010,0.868,7.640000000000001,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.8306878306878307,0,0.8549268292682927,13.051958333333335
Spain,ESP,2019,0.904,7.640000000000001,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.8315789473684211,0,0.8826341463414634,13.035874999999999
Spain,ESP,2020,0.894,7.55,27238.60217711745,10.21239044386299,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.8324607329842932,0,0.8761219512195122,13.10725
Spain,ESP,2021,0.904,7.73,27238.60217711745,10.21239044386299,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.8324607329842932,0,0.8782682926829268,13.012749999999999
Spain,ESP,2022,0.911,7.640000000000001,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.8324607329842932,0,0.8828292682926828,13.051958333333335
Spain,ESP,2023,0.918,7.640000000000001,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,0.050000000000000044,0.0,0.8324607329842932,0,0.8983658536585365,13.051958333333335
Estonia,EST,2010,0.864,15.135,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.7936507936507936,1,0.8549268292682927,13.051958333333335
Estonia,EST,2019,0.893,15.135,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.7947368421052632,1,0.8826341463414634,13.035874999999999
Estonia,EST,2020,0.891,15.08,20574.64309656192,9.931814678933671,High,Europe,0,Very High Development,Very High Suicide Rate,,,0.7958115183246073,1,0.8761219512195122,13.10725
Estonia,EST,2021,0.89,15.19,20574.64309656192,9.931814678933671,High,Europe,0,Very High Development,Very High Suicide Rate,,,0.7958115183246073,1,0.8782682926829268,13.012749999999999
Estonia,EST,2022,0.899,15.135,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.7958115183246073,1,0.8828292682926828,13.051958333333335
Estonia,EST,2023,0.905,15.135,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,0.041000000000000036,0.0,0.7958115183246073,1,0.8983658536585365,13.051958333333335
Ethiopia,ETH,2010,0.409,6.145,794.8338756012587,6.678133131310983,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07407407407407407,0,0.5149807692307692,7.478653846153846
Ethiopia,ETH,2019,0.485,6.145,794.8338756012587,6.678133131310983,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07368421052631578,0,0.5610192307692308,7.478653846153846
Ethiopia,ETH,2020,0.489,6.12,794.8338756012587,6.678133131310983,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.07853403141361257,0,0.5547735849056603,7.477358490566038
Ethiopia,ETH,2021,0.489,6.17,794.8338756012587,6.678133131310983,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.07853403141361257,0,0.5528867924528302,7.417169811320755
Ethiopia,ETH,2022,0.492,6.145,794.8338756012587,6.678133131310983,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07853403141361257,0,0.5560377358490566,7.447264150943396
Ethiopia,ETH,2023,0.497,6.145,794.8338756012587,6.678133131310983,Low,Africa,1,Low Development,Medium Suicide Rate,0.08800000000000002,0.0,0.07853403141361257,0,0.578,7.447264150943396
Finland,FIN,2010,0.912,16.025,45546.99730774808,10.726499979719362,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.9259259259259259,1,0.8549268292682927,13.051958333333335
Finland,FIN,2019,0.939,16.025,45546.99730774808,10.726499979719362,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.9263157894736842,1,0.8826341463414634,13.035874999999999
Finland,FIN,2020,0.939,16.38,45546.99730774808,10.726499979719362,High,Europe,0,Very High Development,Very High Suicide Rate,,,0.9267015706806283,1,0.8761219512195122,13.10725
Finland,FIN,2021,0.941,15.67,45546.99730774808,10.726499979719362,High,Europe,0,Very High Development,Very High Suicide Rate,,,0.9267015706806283,1,0.8782682926829268,13.012749999999999
Finland,FIN,2022,0.942,16.025,45546.99730774808,10.726499979719362,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.9267015706806283,1,0.8828292682926828,13.051958333333335
Finland,FIN,2023,0.948,16.025,45546.99730774808,10.726499979719362,High,Europe,1,Very High Development,Very High Suicide Rate,0.03599999999999992,0.0,0.9267015706806283,1,0.8983658536585365,13.051958333333335
Fiji,FJI,2010,0.699,8.95,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,Medium Development,Medium Suicide Rate,,,0.4656084656084656,0,0.6748461538461539,13.822307692307692
Fiji,FJI,2019,0.73,8.95,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,High Development,Medium Suicide Rate,,,0.46842105263157896,0,0.7091428571428572,14.268928571428571
Fiji,FJI,2020,0.722,9.01,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,0,High Development,Medium Suicide Rate,,,0.4712041884816754,0,0.7095714285714285,14.304285714285713
Fiji,FJI,2021,0.715,8.89,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,0,High Development,Medium Suicide Rate,,,0.4712041884816754,0,0.709,14.233571428571429
Fiji,FJI,2022,0.729,8.95,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,High Development,Medium Suicide Rate,,,0.4712041884816754,0,0.7098571428571429,14.268928571428571
Fiji,FJI,2023,0.731,8.95,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,High Development,Medium Suicide Rate,0.03200000000000003,0.0,0.4712041884816754,0,0.7182142857142857,14.268928571428571
France,FRA,2010,0.88,13.995000000000001,37877.78714253458,10.542120128025918,High,Europe,1,Very High Development,High Suicide Rate,,,0.873015873015873,1,0.8549268292682927,13.051958333333335
France,FRA,2019,0.905,13.995000000000001,37877.78714253458,10.542120128025918,High,Europe,1,Very High Development,High Suicide Rate,,,0.8736842105263158,1,0.8826341463414634,13.035874999999999
France,FRA,2020,0.9,14.27,37877.78714253458,10.542120128025918,High,Europe,0,Very High Development,High Suicide Rate,,,0.8743455497382199,1,0.8761219512195122,13.10725
France,FRA,2021,0.906,13.72,37877.78714253458,10.542120128025918,High,Europe,0,Very High Development,High Suicide Rate,,,0.8743455497382199,1,0.8782682926829268,13.012749999999999
France,FRA,2022,0.91,13.995000000000001,37877.78714253458,10.542120128025918,High,Europe,1,Very High Development,High Suicide Rate,,,0.8743455497382199,1,0.8828292682926828,13.051958333333335
France,FRA,2023,0.92,13.995000000000001,37877.78714253458,10.542120128025918,High,Europe,1,Very High Development,High Suicide Rate,0.040000000000000036,0.0,0.8743455497382199,1,0.8983658536585365,13.051958333333335
Micronesia,FSM,2010,0.644,20.165,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,1,Medium Development,Very High Suicide Rate,,,0.31216931216931215,0,0.6748461538461539,13.822307692307692
Micronesia,FSM,2019,0.64,20.165,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,1,Medium Development,Very High Suicide Rate,,,0.3105263157894737,0,0.7091428571428572,14.268928571428571
Micronesia,FSM,2020,0.636,20.16,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,0,Medium Development,Very High Suicide Rate,,,0.31413612565445026,0,0.7095714285714285,14.304285714285713
Micronesia,FSM,2021,0.634,20.17,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,0,Medium Development,Very High Suicide Rate,,,0.31413612565445026,0,0.709,14.233571428571429
Micronesia,FSM,2022,0.634,20.165,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,1,Medium Development,Very High Suicide Rate,,,0.31413612565445026,0,0.7098571428571429,14.268928571428571
Micronesia,FSM,2023,0.615,20.165,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,1,Medium Development,Very High Suicide Rate,-0.029000000000000026,0.0,0.31413612565445026,0,0.7182142857142857,14.268928571428571
Gabon,GAB,2010,0.656,9.745000000000001,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.5396825396825397,0,0.5149807692307692,7.478653846153846
Gabon,GAB,2019,0.702,9.745000000000001,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,High Development,Medium Suicide Rate,,,0.5421052631578948,0,0.5610192307692308,7.478653846153846
Gabon,GAB,2020,0.704,9.82,6616.595137767338,8.797336186975796,Lower-Middle,Africa,0,High Development,Medium Suicide Rate,,,0.5445026178010471,0,0.5547735849056603,7.477358490566038
Gabon,GAB,2021,0.687,9.67,6616.595137767338,8.797336186975796,Lower-Middle,Africa,0,Medium Development,Medium Suicide Rate,,,0.5445026178010471,0,0.5528867924528302,7.417169811320755
Gabon,GAB,2022,0.693,9.745000000000001,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.5445026178010471,0,0.5560377358490566,7.447264150943396
Gabon,GAB,2023,0.733,9.745000000000001,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,High Development,Medium Suicide Rate,0.07699999999999996,0.0,0.5445026178010471,0,0.578,7.447264150943396
United Kingdom,GBR,2010,0.913,8.379999999999999,46051.50987436437,10.737515828862872,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9365079365079365,1,0.8549268292682927,13.051958333333335
United Kingdom,GBR,2019,0.933,8.379999999999999,46051.50987436437,10.737515828862872,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9368421052631579,1,0.8826341463414634,13.035874999999999
United Kingdom,GBR,2020,0.92,8.29,46051.50987436437,10.737515828862872,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.93717277486911,1,0.8761219512195122,13.10725
United Kingdom,GBR,2021,0.931,8.47,46051.50987436437,10.737515828862872,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.93717277486911,1,0.8782682926829268,13.012749999999999
United Kingdom,GBR,2022,0.94,8.379999999999999,46051.50987436437,10.737515828862872,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.93717277486911,1,0.8828292682926828,13.051958333333335
United Kingdom,GBR,2023,0.946,8.379999999999999,46051.50987436437,10.737515828862872,High,Europe,1,Very High Development,Medium Suicide Rate,0.03299999999999992,0.0,0.93717277486911,1,0.8983658536585365,13.051958333333335
Georgia,GEO,2010,0.763,8.72,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,High Development,Medium Suicide Rate,,,0.455026455026455,1,0.70825,6.558191489361703
Georgia,GEO,2019,0.816,8.72,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.45263157894736844,1,0.7496458333333332,6.599042553191489
Georgia,GEO,2020,0.807,8.8,5052.115486245547,8.52756234271931,Lower-Middle,Asia,0,Very High Development,Medium Suicide Rate,,,0.45549738219895286,1,0.7446666666666667,6.541276595744681
Georgia,GEO,2021,0.809,8.64,5052.115486245547,8.52756234271931,Lower-Middle,Asia,0,Very High Development,Medium Suicide Rate,,,0.45549738219895286,1,0.7436250000000001,6.5342553191489365
Georgia,GEO,2022,0.814,8.72,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.45549738219895286,1,0.7487291666666667,6.558191489361703
Georgia,GEO,2023,0.844,8.72,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,Very High Development,Medium Suicide Rate,0.08099999999999996,0.0,0.45549738219895286,1,0.7632708333333333,6.558191489361703
Ghana,GHA,2010,0.571,5.73,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.25396825396825395,0,0.5149807692307692,7.478653846153846
Ghana,GHA,2019,0.599,5.73,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.25263157894736843,0,0.5610192307692308,7.478653846153846
Ghana,GHA,2020,0.601,5.78,1996.4917386603024,7.599146788583521,Low,Africa,0,Medium Development,Medium Suicide Rate,,,0.25654450261780104,0,0.5547735849056603,7.477358490566038
Ghana,GHA,2021,0.6,5.68,1996.4917386603024,7.599146788583521,Low,Africa,0,Medium Development,Medium Suicide Rate,,,0.25654450261780104,0,0.5528867924528302,7.417169811320755
Ghana,GHA,2022,0.602,5.73,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.25654450261780104,0,0.5560377358490566,7.447264150943396
Ghana,GHA,2023,0.628,5.73,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,0.05700000000000005,0.0,0.25654450261780104,0,0.578,7.447264150943396
Guinea,GIN,2010,0.415,5.055,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.10582010582010581,0,0.5149807692307692,7.478653846153846
Guinea,GIN,2019,0.47,5.055,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.10526315789473684,0,0.5610192307692308,7.478653846153846
Guinea,GIN,2020,0.471,5.09,946.609968508973,6.85288714827342,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.1099476439790576,0,0.5547735849056603,7.477358490566038
Guinea,GIN,2021,0.467,5.02,946.609968508973,6.85288714827342,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.1099476439790576,0,0.5528867924528302,7.417169811320755
Guinea,GIN,2022,0.471,5.055,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.1099476439790576,0,0.5560377358490566,7.447264150943396
Guinea,GIN,2023,0.5,5.055,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,0.08500000000000002,0.0,0.1099476439790576,0,0.578,7.447264150943396
Gambia,GMB,2010,0.449,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05291005291005291,0,0.5149807692307692,7.478653846153846
Gambia,GMB,2019,0.492,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05263157894736842,0,0.5610192307692308,7.478653846153846
Gambia,GMB,2020,0.492,5.58,682.3728676064538,6.525576235138554,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.05759162303664921,0,0.5547735849056603,7.477358490566038
Gambia,GMB,2021,0.49,5.58,682.3728676064538,6.525576235138554,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.05759162303664921,0,0.5528867924528302,7.417169811320755
Gambia,GMB,2022,0.495,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05759162303664921,0,0.5560377358490566,7.447264150943396
Gambia,GMB,2023,0.524,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,0.07500000000000001,0.0,0.05759162303664921,0,0.578,7.447264150943396
Guinea-Bissau,GNB,2010,0.441,8.535,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.0582010582010582,0,0.5149807692307692,7.478653846153846
Guinea-Bissau,GNB,2019,0.488,8.535,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05789473684210526,0,0.5610192307692308,7.478653846153846
Guinea-Bissau,GNB,2020,0.482,8.58,715.7656693046822,6.573352835886247,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.06282722513089005,0,0.5547735849056603,7.477358490566038
Guinea-Bissau,GNB,2021,0.482,8.49,715.7656693046822,6.573352835886247,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.06282722513089005,0,0.5528867924528302,7.417169811320755
Guinea-Bissau,GNB,2022,0.483,8.535,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.06282722513089005,0,0.5560377358490566,7.447264150943396
Guinea-Bissau,GNB,2023,0.514,8.535,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,0.07300000000000001,0.0,0.06282722513089005,0,0.578,7.447264150943396
Equatorial Guinea,GNQ,2010,0.609,6.875,5836.890278439279,8.671953447432335,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.49206349206349204,0,0.5149807692307692,7.478653846153846
