country,iso_code,year,hdi,suicide_rate,gdp_per_capita,log_gdp_per_capita,income_group,continent,data_quality_score,development_category,suicide_category,hdi_change_5yr,suicide_change_5yr,gdp_percentile,progress_paradox,regional_hdi_avg,regional_suicide_avg
Ecuador,ECU,2020,0.734,8.4,5862.552813536836,8.676340421419601,Lower-Middle,America,0,High Development,Medium Suicide Rate,,,0.5961538461538461,1,0.7478387096774194,6.880967741935484
Ecuador,ECU,2022,0.765,8.51,5862.552813536836,8.676340421419601,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.6037735849056604,1,0.7529032258064516,6.940967741935483
Ecuador,ECU,2023,0.777,8.51,5862.552813536836,8.676340421419601,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.5935483870967742,1,0.7696774193548387,6.940967741935483
Egypt,EGY,2020,0.729,1.02,3781.571330775777,8.237894898208427,Lower-Middle,Africa,0,High Development,Low Suicide Rate,,,0.4358974358974359,0,0.55962,7.2274
Egypt,EGY,2022,0.728,1.01,3781.571330775777,8.237894898208427,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.44025157232704404,0,0.5567115384615384,7.16423076923077
Egypt,EGY,2023,0.754,1.01,3781.571330775777,8.237894898208427,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.4258064516129032,0,0.5748,6.891
Eritrea,ERI,2019,0.487,9.58,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,,,0.7704918032786885,0,0.5559714285714286,6.718
Eritrea,ERI,2020,0.49,9.58,13205.7666875006,9.488408883439629,Upper-Middle,Africa,1,Low Development,Medium Suicide Rate,,,0.8076923076923077,0,0.55962,7.2274
Eritrea,ERI,2022,0.493,9.66,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,,,0.8113207547169812,0,0.5567115384615384,7.16423076923077
Eritrea,ERI,2023,0.503,9.66,13205.7666875006,9.488408883439629,Upper-Middle,Africa,2,Low Development,Medium Suicide Rate,,,0.8064516129032258,0,0.5748,6.891
Spain,ESP,2019,0.904,7.55,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9508196721311475,1,0.858095238095238,12.876428571428571
Spain,ESP,2020,0.894,7.55,27238.60217711745,10.21239044386299,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.9615384615384616,1,0.8437391304347825,12.900652173913045
Spain,ESP,2022,0.911,7.73,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9622641509433962,1,0.8485217391304348,12.843478260869563
Spain,ESP,2023,0.918,7.73,27238.60217711745,10.21239044386299,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9612903225806452,1,0.8680434782608696,12.843478260869563
Estonia,EST,2019,0.893,15.08,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.9098360655737705,1,0.858095238095238,12.876428571428571
Estonia,EST,2020,0.891,15.08,20574.64309656192,9.931814678933671,High,Europe,0,Very High Development,Very High Suicide Rate,,,0.9166666666666666,1,0.8437391304347825,12.900652173913045
Estonia,EST,2022,0.899,15.19,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.9182389937106918,1,0.8485217391304348,12.843478260869563
Estonia,EST,2023,0.905,15.19,20574.64309656192,9.931814678933671,High,Europe,1,Very High Development,Very High Suicide Rate,,,0.9161290322580645,1,0.8680434782608696,12.843478260869563
Ethiopia,ETH,2020,0.489,6.12,794.8338756012587,6.678133131310983,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.08333333333333333,0,0.55962,7.2274
Ethiopia,ETH,2022,0.492,6.17,794.8338756012587,6.678133131310983,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.09433962264150944,0,0.5567115384615384,7.16423076923077
Ethiopia,ETH,2023,0.497,6.17,794.8338756012587,6.678133131310983,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.0967741935483871,0,0.5748,6.891
Fiji,FJI,2019,0.73,9.01,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,High Development,Medium Suicide Rate,,,0.4918032786885246,1,0.68975,13.934999999999999
Fiji,FJI,2020,0.722,9.01,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,0,High Development,Medium Suicide Rate,,,0.5512820512820513,0,0.6796,13.391
Fiji,FJI,2022,0.729,8.89,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,High Development,Medium Suicide Rate,,,0.5534591194968553,1,0.6795,13.328
Fiji,FJI,2023,0.731,8.89,5200.689510375193,8.556546493928236,Lower-Middle,Oceania,1,High Development,Medium Suicide Rate,,,0.5419354838709678,1,0.6841,13.138
Micronesia,FSM,2019,0.64,20.16,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,1,Medium Development,Very High Suicide Rate,,,0.30327868852459017,0,0.68975,13.934999999999999
Micronesia,FSM,2020,0.636,20.16,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,0,Medium Development,Very High Suicide Rate,,,0.358974358974359,0,0.6796,13.391
Micronesia,FSM,2022,0.634,20.17,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,1,Medium Development,Very High Suicide Rate,,,0.36477987421383645,0,0.6795,13.328
Gabon,GAB,2019,0.702,9.82,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,High Development,Medium Suicide Rate,,,0.5901639344262295,0,0.5559714285714286,6.718
Gabon,GAB,2020,0.704,9.82,6616.595137767338,8.797336186975796,Lower-Middle,Africa,0,High Development,Medium Suicide Rate,,,0.6410256410256411,0,0.55962,7.2274
Gabon,GAB,2022,0.693,9.67,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.6477987421383647,0,0.5567115384615384,7.16423076923077
Gabon,GAB,2023,0.733,9.67,6616.595137767338,8.797336186975796,Lower-Middle,Africa,1,High Development,Medium Suicide Rate,,,0.6387096774193548,1,0.5748,6.891
Georgia,GEO,2019,0.816,8.8,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.47540983606557374,1,0.736551724137931,6.4351724137931035
Georgia,GEO,2020,0.807,8.8,5052.115486245547,8.52756234271931,Lower-Middle,Asia,0,Very High Development,Medium Suicide Rate,,,0.532051282051282,1,0.7196097560975611,6.323170731707317
Georgia,GEO,2022,0.814,8.64,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.5345911949685535,1,0.7232857142857143,6.243333333333332
Georgia,GEO,2023,0.844,8.64,5052.115486245547,8.52756234271931,Lower-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.5225806451612903,1,0.7436499999999999,6.434
Ghana,GHA,2019,0.599,5.78,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.2540983606557377,0,0.5559714285714286,6.718
Ghana,GHA,2020,0.601,5.78,1996.4917386603024,7.599146788583521,Low,Africa,0,Medium Development,Medium Suicide Rate,,,0.28846153846153844,0,0.55962,7.2274
Ghana,GHA,2022,0.602,5.68,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.29559748427672955,0,0.5567115384615384,7.16423076923077
Ghana,GHA,2023,0.628,5.68,1996.4917386603024,7.599146788583521,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.2967741935483871,0,0.5748,6.891
Guinea,GIN,2019,0.47,5.09,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.11475409836065574,0,0.5559714285714286,6.718
Guinea,GIN,2020,0.471,5.09,946.609968508973,6.85288714827342,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.12179487179487179,0,0.55962,7.2274
Guinea,GIN,2022,0.471,5.02,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.1320754716981132,0,0.5567115384615384,7.16423076923077
Guinea,GIN,2023,0.5,5.02,946.609968508973,6.85288714827342,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.13548387096774195,0,0.5748,6.891
Gambia,GMB,2019,0.492,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.06557377049180328,0,0.5559714285714286,6.718
Gambia,GMB,2020,0.492,5.58,682.3728676064538,6.525576235138554,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.057692307692307696,0,0.55962,7.2274
Gambia,GMB,2021,0.49,5.58,682.3728676064538,6.525576235138554,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.14285714285714285,0,0.653,3.8000000000000003
Gambia,GMB,2022,0.495,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.06918238993710692,0,0.5567115384615384,7.16423076923077
Gambia,GMB,2023,0.524,5.58,682.3728676064538,6.525576235138554,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07096774193548387,0,0.5748,6.891
Guinea-Bissau,GNB,2019,0.488,8.58,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07377049180327869,0,0.5559714285714286,6.718
Guinea-Bissau,GNB,2020,0.482,8.58,715.7656693046822,6.573352835886247,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.0641025641025641,0,0.55962,7.2274
Guinea-Bissau,GNB,2022,0.483,8.49,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07547169811320754,0,0.5567115384615384,7.16423076923077
Guinea-Bissau,GNB,2023,0.514,8.49,715.7656693046822,6.573352835886247,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.07741935483870968,0,0.5748,6.891
Equatorial Guinea,GNQ,2019,0.653,6.86,5836.890278439279,8.671953447432335,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.5245901639344263,0,0.5559714285714286,6.718
Equatorial Guinea,GNQ,2020,0.65,6.86,5836.890278439279,8.671953447432335,Lower-Middle,Africa,0,Medium Development,Medium Suicide Rate,,,0.5769230769230769,0,0.55962,7.2274
Equatorial Guinea,GNQ,2022,0.65,6.89,5836.890278439279,8.671953447432335,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.5849056603773585,0,0.5567115384615384,7.16423076923077
Equatorial Guinea,GNQ,2023,0.674,6.89,5836.890278439279,8.671953447432335,Lower-Middle,Africa,1,Medium Development,Medium Suicide Rate,,,0.5741935483870968,0,0.5748,6.891
Greece,GRC,2019,0.89,5.23,19060.225970022413,9.855359032857873,Upper-Middle,Europe,1,Very High Development,Medium Suicide Rate,,,0.9016393442622951,0,0.858095238095238,12.876428571428571
Greece,GRC,2020,0.887,5.23,19060.225970022413,9.855359032857873,Upper-Middle,Europe,0,Very High Development,Medium Suicide Rate,,,0.9102564102564102,0,0.8437391304347825,12.900652173913045
Greece,GRC,2022,0.893,5.22,19060.225970022413,9.855359032857873,Upper-Middle,Europe,1,Very High Development,Medium Suicide Rate,,,0.9119496855345912,0,0.8485217391304348,12.843478260869563
Greece,GRC,2023,0.908,5.22,19060.225970022413,9.855359032857873,Upper-Middle,Europe,1,Very High Development,Medium Suicide Rate,,,0.9096774193548387,0,0.8680434782608696,12.843478260869563
Grenada,GRD,2019,0.79,4.65,9226.1337629111,9.129795362485575,Upper-Middle,America,1,High Development,Low Suicide Rate,,,0.6885245901639344,0,0.7650357142857143,6.881428571428572
Grenada,GRD,2020,0.786,4.65,9226.1337629111,9.129795362485575,Upper-Middle,America,0,High Development,Low Suicide Rate,,,0.7243589743589743,0,0.7478387096774194,6.880967741935484
Grenada,GRD,2022,0.793,4.63,9226.1337629111,9.129795362485575,Upper-Middle,America,1,High Development,Low Suicide Rate,,,0.7295597484276729,0,0.7529032258064516,6.940967741935483
Grenada,GRD,2023,0.791,4.63,9226.1337629111,9.129795362485575,Upper-Middle,America,1,High Development,Low Suicide Rate,,,0.7225806451612903,0,0.7696774193548387,6.940967741935483
Guatemala,GTM,2019,0.645,5.42,4167.790033257268,8.335141206266327,Lower-Middle,America,1,Medium Development,Medium Suicide Rate,,,0.4016393442622951,0,0.7650357142857143,6.881428571428572
Guatemala,GTM,2020,0.638,5.42,4167.790033257268,8.335141206266327,Lower-Middle,America,0,Medium Development,Medium Suicide Rate,,,0.47435897435897434,0,0.7478387096774194,6.880967741935484
Guatemala,GTM,2022,0.629,5.43,4167.790033257268,8.335141206266327,Lower-Middle,America,1,Medium Development,Medium Suicide Rate,,,0.4779874213836478,0,0.7529032258064516,6.940967741935483
Guatemala,GTM,2023,0.662,5.43,4167.790033257268,8.335141206266327,Lower-Middle,America,1,Medium Development,Medium Suicide Rate,,,0.4645161290322581,0,0.7696774193548387,6.940967741935483
Honduras,HND,2019,0.629,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,1,Medium Development,Low Suicide Rate,,,0.28688524590163933,0,0.7650357142857143,6.881428571428572
Honduras,HND,2020,0.621,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,0,Medium Development,Low Suicide Rate,,,0.32051282051282054,0,0.7478387096774194,6.880967741935484
Honduras,HND,2021,0.62,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,0,Medium Development,Low Suicide Rate,,,0.5714285714285714,0,0.7095,3.255
Honduras,HND,2022,0.624,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,1,Medium Development,Low Suicide Rate,,,0.3270440251572327,0,0.7529032258064516,6.940967741935483
Honduras,HND,2023,0.645,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,1,Medium Development,Low Suicide Rate,,,0.32903225806451614,0,0.7696774193548387,6.940967741935483
Croatia,HRV,2019,0.866,14.24,14851.556522314891,9.6058599550555,Upper-Middle,Europe,1,Very High Development,High Suicide Rate,,,0.8114754098360656,1,0.858095238095238,12.876428571428571
Croatia,HRV,2020,0.86,14.24,14851.556522314891,9.6058599550555,Upper-Middle,Europe,0,Very High Development,High Suicide Rate,,,0.8397435897435898,1,0.8437391304347825,12.900652173913045
Croatia,HRV,2022,0.878,14.31,14851.556522314891,9.6058599550555,Upper-Middle,Europe,1,Very High Development,High Suicide Rate,,,0.8427672955974843,1,0.8485217391304348,12.843478260869563
Croatia,HRV,2023,0.889,14.31,14851.556522314891,9.6058599550555,Upper-Middle,Europe,1,Very High Development,High Suicide Rate,,,0.8387096774193549,1,0.8680434782608696,12.843478260869563
Haiti,HTI,2020,0.557,7.16,1342.5824861247845,7.202350266674137,Low,America,0,Medium Development,Medium Suicide Rate,,,0.19230769230769232,0,0.7478387096774194,6.880967741935484
Haiti,HTI,2022,0.552,7.18,1342.5824861247845,7.202350266674137,Low,America,1,Medium Development,Medium Suicide Rate,,,0.20125786163522014,0,0.7529032258064516,6.940967741935483
Haiti,HTI,2023,0.554,7.18,1342.5824861247845,7.202350266674137,Low,America,1,Medium Development,Medium Suicide Rate,,,0.2064516129032258,0,0.7696774193548387,6.940967741935483
Hungary,HUN,2019,0.854,17.01,15356.661925507196,9.63930466052557,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.819672131147541,1,0.858095238095238,12.876428571428571
Hungary,HUN,2020,0.849,17.01,15356.661925507196,9.63930466052557,Upper-Middle,Europe,0,Very High Development,Very High Suicide Rate,,,0.8461538461538461,1,0.8437391304347825,12.900652173913045
Hungary,HUN,2022,0.851,16.91,15356.661925507196,9.63930466052557,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8490566037735849,1,0.8485217391304348,12.843478260869563
Hungary,HUN,2023,0.87,16.91,15356.661925507196,9.63930466052557,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8451612903225807,1,0.8680434782608696,12.843478260869563
Indonesia,IDN,2019,0.718,1.66,3833.45497261269,8.251521757165703,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.36065573770491804,0,0.736551724137931,6.4351724137931035
Indonesia,IDN,2020,0.712,1.66,3833.45497261269,8.251521757165703,Lower-Middle,Asia,0,High Development,Low Suicide Rate,,,0.4423076923076923,0,0.7196097560975611,6.323170731707317
Indonesia,IDN,2022,0.713,1.64,3833.45497261269,8.251521757165703,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.44654088050314467,0,0.7232857142857143,6.243333333333332
Indonesia,IDN,2023,0.728,1.64,3833.45497261269,8.251521757165703,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.432258064516129,0,0.7436499999999999,6.434
India,IND,2020,0.638,13.28,1937.8820378873256,7.569350922634985,Low,Asia,0,Medium Development,High Suicide Rate,,,0.27564102564102566,0,0.7196097560975611,6.323170731707317
India,IND,2022,0.644,13.33,1937.8820378873256,7.569350922634985,Low,Asia,1,Medium Development,High Suicide Rate,,,0.2830188679245283,0,0.7232857142857143,6.243333333333332
India,IND,2023,0.685,13.33,1937.8820378873256,7.569350922634985,Low,Asia,1,Medium Development,High Suicide Rate,,,0.27741935483870966,0,0.7436499999999999,6.434
Iran,IRN,2019,0.785,4.38,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.5,0,0.736551724137931,6.4351724137931035
Iran,IRN,2020,0.779,4.38,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,0,High Development,Low Suicide Rate,,,0.5576923076923077,0,0.7196097560975611,6.323170731707317
Iran,IRN,2022,0.78,4.34,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.559748427672956,0,0.7232857142857143,6.243333333333332
Iran,IRN,2023,0.799,4.34,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.5483870967741935,0,0.7436499999999999,6.434
Iraq,IRQ,2019,0.678,4.44,4491.330920894929,8.409904355720451,Lower-Middle,Asia,1,Medium Development,Low Suicide Rate,,,0.4426229508196721,0,0.736551724137931,6.4351724137931035
Iraq,IRQ,2020,0.661,4.44,4491.330920894929,8.409904355720451,Lower-Middle,Asia,0,Medium Development,Low Suicide Rate,,,0.5064102564102564,0,0.7196097560975611,6.323170731707317
Iraq,IRQ,2022,0.673,4.41,4491.330920894929,8.409904355720451,Lower-Middle,Asia,1,Medium Development,Low Suicide Rate,,,0.5094339622641509,0,0.7232857142857143,6.243333333333332
Iraq,IRQ,2023,0.695,4.41,4491.330920894929,8.409904355720451,Lower-Middle,Asia,1,Medium Development,Low Suicide Rate,,,0.4967741935483871,0,0.7436499999999999,6.434
Italy,ITA,2019,0.899,6.22,31925.845193250767,10.371171154888618,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9918032786885246,0,0.858095238095238,12.876428571428571
Italy,ITA,2020,0.892,6.22,31925.845193250767,10.371171154888618,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.9935897435897436,0,0.8437391304347825,12.900652173913045
Italy,ITA,2022,0.906,6.44,31925.845193250767,10.371171154888618,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9937106918238994,0,0.8485217391304348,12.843478260869563
Italy,ITA,2023,0.915,6.44,31925.845193250767,10.371171154888618,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9935483870967742,0,0.8680434782608696,12.843478260869563
Jamaica,JAM,2019,0.712,1.37,5092.938836616722,8.535610317508883,Lower-Middle,America,1,High Development,Low Suicide Rate,,,0.48360655737704916,0,0.7650357142857143,6.881428571428572
Jamaica,JAM,2020,0.707,1.37,5092.938836616722,8.535610317508883,Lower-Middle,America,0,High Development,Low Suicide Rate,,,0.5384615384615384,0,0.7478387096774194,6.880967741935484
Jamaica,JAM,2022,0.706,1.43,5092.938836616722,8.535610317508883,Lower-Middle,America,1,High Development,Low Suicide Rate,,,0.5408805031446541,0,0.7529032258064516,6.940967741935483
Jamaica,JAM,2023,0.72,1.43,5092.938836616722,8.535610317508883,Lower-Middle,America,1,High Development,Low Suicide Rate,,,0.5290322580645161,0,0.7696774193548387,6.940967741935483
Jordan,JOR,2019,0.744,1.06,3887.768692091739,8.265590671035806,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.36885245901639346,0,0.736551724137931,6.4351724137931035
Jordan,JOR,2020,0.74,1.06,3887.768692091739,8.265590671035806,Lower-Middle,Asia,0,High Development,Low Suicide Rate,,,0.44871794871794873,0,0.7196097560975611,6.323170731707317
Jordan,JOR,2022,0.736,1.07,3887.768692091739,8.265590671035806,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.4528301886792453,0,0.7232857142857143,6.243333333333332
Jordan,JOR,2023,0.754,1.07,3887.768692091739,8.265590671035806,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.43870967741935485,0,0.7436499999999999,6.434
Japan,JPN,2019,0.918,17.53,35760.95499079595,10.484611934490037,High,Asia,1,Very High Development,Very High Suicide Rate,,,1.0,1,0.736551724137931,6.4351724137931035
Japan,JPN,2020,0.917,17.53,35760.95499079595,10.484611934490037,High,Asia,0,Very High Development,Very High Suicide Rate,,,1.0,1,0.7196097560975611,6.323170731707317
Japan,JPN,2022,0.92,17.47,35760.95499079595,10.484611934490037,High,Asia,1,Very High Development,Very High Suicide Rate,,,1.0,1,0.7232857142857143,6.243333333333332
Japan,JPN,2023,0.925,17.47,35760.95499079595,10.484611934490037,High,Asia,1,Very High Development,Very High Suicide Rate,,,1.0,1,0.7436499999999999,6.434
Kazakhstan,KAZ,2019,0.81,18.03,10831.334367431711,9.290198542694442,Upper-Middle,Asia,1,Very High Development,Very High Suicide Rate,,,0.7295081967213115,1,0.736551724137931,6.4351724137931035
Kazakhstan,KAZ,2020,0.806,18.03,10831.334367431711,9.290198542694442,Upper-Middle,Asia,0,Very High Development,Very High Suicide Rate,,,0.7692307692307693,1,0.7196097560975611,6.323170731707317
Kazakhstan,KAZ,2022,0.802,18.2,10831.334367431711,9.290198542694442,Upper-Middle,Asia,1,Very High Development,Very High Suicide Rate,,,0.7735849056603774,1,0.7232857142857143,6.243333333333332
Kazakhstan,KAZ,2023,0.837,18.2,10831.334367431711,9.290198542694442,Upper-Middle,Asia,1,Very High Development,Very High Suicide Rate,,,0.7677419354838709,1,0.7436499999999999,6.434
Kenya,KEN,2020,0.599,6.84,1659.6323976939202,7.414351409655207,Low,Africa,0,Medium Development,Medium Suicide Rate,,,0.2564102564102564,0,0.55962,7.2274
Kenya,KEN,2022,0.601,6.82,1659.6323976939202,7.414351409655207,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.2641509433962264,0,0.5567115384615384,7.16423076923077
Kenya,KEN,2023,0.628,6.82,1659.6323976939202,7.414351409655207,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.2645161290322581,0,0.5748,6.891
Kyrgyzstan,KGZ,2019,0.699,9.17,1163.0019324264022,7.058759814104904,Low,Asia,1,Medium Development,Medium Suicide Rate,,,0.16393442622950818,0,0.736551724137931,6.4351724137931035
Kyrgyzstan,KGZ,2020,0.691,9.17,1163.0019324264022,7.058759814104904,Low,Asia,0,Medium Development,Medium Suicide Rate,,,0.16666666666666666,0,0.7196097560975611,6.323170731707317
Kyrgyzstan,KGZ,2022,0.701,9.25,1163.0019324264022,7.058759814104904,Low,Asia,1,High Development,Medium Suicide Rate,,,0.1761006289308176,0,0.7232857142857143,6.243333333333332
Kyrgyzstan,KGZ,2023,0.72,9.25,1163.0019324264022,7.058759814104904,Low,Asia,1,High Development,Medium Suicide Rate,,,0.18064516129032257,0,0.7436499999999999,6.434
Cambodia,KHM,2019,0.596,4.53,1950.2555327942348,7.575715685431062,Low,Asia,1,Medium Development,Low Suicide Rate,,,0.2459016393442623,0,0.736551724137931,6.4351724137931035
Cambodia,KHM,2020,0.596,4.53,1950.2555327942348,7.575715685431062,Low,Asia,0,Medium Development,Low Suicide Rate,,,0.28205128205128205,0,0.7196097560975611,6.323170731707317
Cambodia,KHM,2022,0.6,4.54,1950.2555327942348,7.575715685431062,Low,Asia,1,Medium Development,Low Suicide Rate,,,0.2893081761006289,0,0.7232857142857143,6.243333333333332
Cambodia,KHM,2023,0.606,4.54,1950.2555327942348,7.575715685431062,Low,Asia,1,Medium Development,Low Suicide Rate,,,0.2838709677419355,0,0.7436499999999999,6.434
Kiribati,KIR,2019,0.636,17.4,1851.596715648054,7.523803635364255,Low,Oceania,1,Medium Development,Very High Suicide Rate,,,0.23770491803278687,0,0.68975,13.934999999999999
Kiribati,KIR,2020,0.629,17.4,1851.596715648054,7.523803635364255,Low,Oceania,0,Medium Development,Very High Suicide Rate,,,0.2692307692307692,0,0.6796,13.391
Kiribati,KIR,2022,0.628,17.29,1851.596715648054,7.523803635364255,Low,Oceania,1,Medium Development,Very High Suicide Rate,,,0.27672955974842767,0,0.6795,13.328
Kiribati,KIR,2023,0.644,17.29,1851.596715648054,7.523803635364255,Low,Oceania,1,Medium Development,Very High Suicide Rate,,,0.2709677419354839,0,0.6841,13.138
Saint Kitts and Nevis,KNA,2019,0.838,2.8,20581.67129207187,9.932156215618027,High,America,2,Very High Development,Low Suicide Rate,,,0.9180327868852459,0,0.7650357142857143,6.881428571428572
Saint Kitts and Nevis,KNA,2020,0.832,2.8,20581.67129207187,9.932156215618027,High,America,1,Very High Development,Low Suicide Rate,,,0.9230769230769231,0,0.7478387096774194,6.880967741935484
Saint Kitts and Nevis,KNA,2022,0.838,2.85,20581.67129207187,9.932156215618027,High,America,2,Very High Development,Low Suicide Rate,,,0.9245283018867925,0,0.7529032258064516,6.940967741935483
Saint Kitts and Nevis,KNA,2023,0.84,2.85,20581.67129207187,9.932156215618027,High,America,2,Very High Development,Low Suicide Rate,,,0.9225806451612903,0,0.7696774193548387,6.940967741935483
Kuwait,KWT,2019,0.838,2.1,26322.150097614904,10.17816607274162,High,Asia,1,Very High Development,Low Suicide Rate,,,0.9426229508196722,0,0.736551724137931,6.4351724137931035
Kuwait,KWT,2020,0.826,2.1,26322.150097614904,10.17816607274162,High,Asia,0,Very High Development,Low Suicide Rate,,,0.9551282051282052,0,0.7196097560975611,6.323170731707317
Kuwait,KWT,2022,0.847,1.97,26322.150097614904,10.17816607274162,High,Asia,1,Very High Development,Low Suicide Rate,,,0.9559748427672956,0,0.7232857142857143,6.243333333333332
Kuwait,KWT,2023,0.852,1.97,26322.150097614904,10.17816607274162,High,Asia,1,Very High Development,Low Suicide Rate,,,0.9548387096774194,0,0.7436499999999999,6.434
Laos,LAO,2020,0.616,5.28,2538.064126372469,7.839156914453355,Lower-Middle,Asia,0,Medium Development,Medium Suicide Rate,,,0.33974358974358976,0,0.7196097560975611,6.323170731707317
Laos,LAO,2022,0.62,5.23,2538.064126372469,7.839156914453355,Lower-Middle,Asia,1,Medium Development,Medium Suicide Rate,,,0.34591194968553457,0,0.7232857142857143,6.243333333333332
Laos,LAO,2023,0.617,5.23,2538.064126372469,7.839156914453355,Lower-Middle,Asia,1,Medium Development,Medium Suicide Rate,,,0.34838709677419355,0,0.7436499999999999,6.434
Lebanon,LBN,2019,0.76,0.93,6955.211306391046,8.847246485835784,Upper-Middle,Asia,1,High Development,Low Suicide Rate,,,0.6065573770491803,0,0.736551724137931,6.4351724137931035
Lebanon,LBN,2020,0.742,0.93,6955.211306391046,8.847246485835784,Upper-Middle,Asia,0,High Development,Low Suicide Rate,,,0.6538461538461539,0,0.7196097560975611,6.323170731707317
Lebanon,LBN,2022,0.723,0.94,6955.211306391046,8.847246485835784,Upper-Middle,Asia,1,High Development,Low Suicide Rate,,,0.660377358490566,0,0.7232857142857143,6.243333333333332
Lebanon,LBN,2023,0.752,0.94,6955.211306391046,8.847246485835784,Upper-Middle,Asia,1,High Development,Low Suicide Rate,,,0.6516129032258065,0,0.7436499999999999,6.434
Liberia,LBR,2019,0.485,6.54,633.5066933630263,6.4512705653928695,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05737704918032787,0,0.5559714285714286,6.718
